#{"t_start": 1686912071.5707755, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-172.94,362,23.813191,5968.575799861236,4745.9828041284545,8282.736112700395,6897.160967017798,6080.930562059663,14.475824175824167,0.32747252747252753
-122.34,348,50.560429,3671.168484852485,4462.657406975402,5534.318966635975,6374.127878120993,4625.536485273813,10.646000000000013,0.35171428571428587
-113.48,348,81.128841,4055.277523617703,3224.122814328566,4355.204339663445,5659.785397444884,4094.829600277648,10.23485714285717,0.3222857142857142
-171.4,363,110.268689,7476.723672287222,4812.958697280929,8671.39418777281,6615.52602913419,6054.8045081946275,15.403287671232896,0.3079452054794521
-122.28,365,138.389039,3218.306351507745,3927.148482247211,4846.646023676824,6694.852283025266,4963.923032186132,11.300000000000018,0.3261580381471389
-72.76,335,170.998867,467.6475333447639,561.0863844907354,1529.199334094176,1686.7744214942522,1991.7088139451912,4.811869436201774,0.34005934718100833
-57.16,305,205.257278,358.0994556858695,338.9628116639589,1200.1856558401093,1250.0377751019935,1141.5154566779881,2.67817589576547,0.35830618892508104
-76.84,308,239.829781,776.4476357648546,631.5842266616497,2142.485160113416,2573.9838780147875,2870.8839768540697,8.179032258064508,0.368709677419354
-141.66,305,283.615982,605.1988040176334,338.93572423235304,969.6123955587791,0.0,0.0,0.38566775244299667,0.4960912052117273
-130.62,302,316.056605,389.35939467699524,343.4293132318894,425.47670567539353,0.0,0.0,0.06118421052631574,0.5167763157894747
-66.26,314,344.761339,407.90603550508814,375.91815393596096,1547.625198377634,2128.8531992125068,2218.5055182216215,6.932594936708856,0.3569620253164549
-43.36,304,378.822807,402.3847282954418,360.92685680665943,847.6340039122185,1051.9579606660468,1708.975404962355,1.1186274509803917,0.38562091503267903
-39.6,305,418.079639,383.09522426432653,338.4619434733349,577.7981567486178,636.3190272359243,729.4523993224584,0.10488599348534196,0.37589576547231207
-41.24,309,456.297081,390.2409484564463,354.35313095547275,1125.0338041693822,1233.832701744396,2235.3091004841535,3.462700964630221,0.349196141479099
-37.06,304,493.635122,366.1933332177249,335.7549748865539,818.0909675542266,816.3728605176311,1056.546975286338,0.8349673202614377,0.3558823529411757
-40.7,307,531.243343,360.0133154759512,341.2946928843633,1204.8288978484816,1219.9758243780846,1584.2435278314415,2.8608414239482194,0.3420711974110027
-77.28,341,567.279399,1240.7293615198976,1032.8649060361074,2584.8606840660477,3379.9939736992706,3063.852331618932,8.124781341107868,0.3317784256559764
-47.96,305,601.768404,383.8615122483412,361.67408216165035,593.402795437761,744.4082428162511,687.8810232687122,0.13843648208469042,0.3895765472312697
-168.36,303,645.935149,504.91766360872447,377.46501789716154,0.0,0.0,0.0,0.4963934426229508,0.47770491803278675
-153.38,302,677.55631,511.9227068574624,350.56920123527937,0.0,0.0,0.0,0.5259868421052626,0.448026315789473
-47.72,320,740.573542,415.4666553547655,357.9657460948783,909.8824273637935,1314.036772431947,1794.0508083641512,2.730434782608694,0.37080745341614857
-41.8,307,774.320914,386.58663102035,331.6120072600372,1258.137079704827,1263.3984838067693,1741.8540636799694,3.1779935275080917,0.34110032362459514
-37.12,305,810.226943,372.6444762931208,363.5804632558028,873.2935395974528,872.5287471221873,1020.0533669422032,0.8781758957654726,0.36840390879478757
-61.86,305,845.028598,424.90228104687924,383.23835906668035,1128.6465483989837,1408.6088545502985,1153.2017416786607,2.3693811074918587,0.38469055374592775
-58.84,309,874.916452,435.6676183422584,473.834984698341,1472.9363773789719,1208.585625142552,2095.1764332208922,3.8652733118971034,0.35723472668810236
-104.66,355,903.599813,1690.0088366306684,1556.3009701460958,3537.417130817027,3368.963708474754,3579.5549271626824,11.456022408963566,0.3588235294117644
-71.68,318,931.986842,407.46236753183035,380.8545738856792,1348.7660277197167,1587.2888998722367,1631.8471684884137,4.208125,0.33999999999999964
-52.18,303,959.45382,363.1747465481933,358.49794481900716,694.5923564873962,907.7748136806849,782.9501073665122,0.46918032786885094,0.3573770491803273
-160.0,363,980.924083,6043.1239848911,5762.309582888011,7692.70050455348,8275.97807866087,6552.164114964897,11.81972602739728,0.3465753424657535
