#{"t_start": 1678884060.8979232, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-36.9,303,1749.567049,355.2449001455929,379.688737263008,622.6210343280717,744.4472674437735,798.9897384556084,0.1475409836065576,10.387868852459023
-82.4,311,1790.51862,339.2340719830114,348.31152094729185,687.5307932500651,931.9965530035399,985.0254420163984,0.6415335463258787,3.502236421725239
-51.1,305,1862.411029,352.37079440163393,372.95354080476807,621.9867278221602,0.0,809.3493856685984,0.15830618892508178,5.851465798045601
-62.5,303,1897.021051,347.9756486757205,345.1827592228706,610.5027347374728,0.0,917.1553898587572,0.18098360655737733,6.612786885245902
-54.5,303,1931.806341,402.9653249980404,366.38040443527035,647.6484508197522,737.0380179831354,831.6293857547021,0.1704918032786888,7.957704918032784
-85.4,306,1977.045302,363.87523768098094,367.3326188909441,796.4265687198665,1094.9594822584093,995.0293333262877,0.650000000000001,5.584090909090909
-118.4,306,2016.384699,385.77766695052975,335.6142528046806,875.3164203837243,1153.8599835290415,1287.2768957827354,0.7928571428571434,6.350649350649353
-49.5,304,2053.640971,352.2355508557272,366.1917591167035,744.1657300036718,982.5702625541003,987.0097763288072,0.4382352941176463,5.515686274509804
-36.8,302,2091.350093,363.85678573065024,343.79273487900895,762.4354336748459,747.080320134279,984.6155824907773,0.3335526315789473,4.001973684210523
-35.2,304,2130.211689,390.4430326212239,340.3563386439517,726.8399274126764,816.1391567838465,784.2502259113566,0.28039215686274527,6.5094771241830065
-51.9,304,2167.848544,378.4686137489649,378.8413150252074,702.3063337520026,986.8255611631403,1013.6153738296574,0.35294117647058854,6.6153594771241835
-49.8,304,2205.942949,373.58646801236983,350.7703307179749,798.1141447221343,859.9286129347701,871.0805487835665,0.4620915032679733,4.937581699346404
-38.3,306,2243.957667,378.37328616555,365.12747127250645,620.092883140225,930.5814387360908,954.0768643822306,0.3415584415584417,4.827272727272731
-87.8,302,2283.738353,340.3835294112683,365.04607436850955,787.9289146791946,924.1949634184415,977.9724408432637,0.4776315789473686,14.78125
-55.2,304,2323.175431,367.8622084049767,348.85232841235705,682.4821093762438,835.7912412656232,919.2453999441874,0.2918300653594772,6.158823529411766
-51.7,303,2379.030608,344.6577609932296,352.59905142364,583.1636964006734,716.5491593142078,759.6474933155124,0.13311475409836063,4.92950819672131
-90.3,305,2410.694186,374.61808249001393,339.4643061356714,633.1060304112157,1290.254527612769,1169.4169952701413,0.4820846905537455,6.412377850162863
-86.5,303,2442.324044,378.6401584345448,351.7411938716572,661.8224650695921,973.6835853987781,886.2328117314619,0.3252459016393443,8.31508196721312
-118.4,303,2501.400714,375.24816403482544,348.7896593362537,827.4428003254134,1047.3250100940159,1217.9402671240468,0.7190163934426227,9.04131147540983
-36.7,302,2544.678312,379.5297543319224,352.77822612477786,742.7898862731201,715.8428951199612,848.2570590736134,0.16809210526315793,6.675657894736844
-37.9,305,2587.441072,375.21800400609493,355.702910856653,740.8631457013156,1093.5205827883944,1099.9465276721373,0.3322475570032574,6.846254071661235
-75.6,302,2630.051745,352.7975169125112,344.29649807903417,653.1760849122104,986.4854550322261,998.0195105134399,0.42302631578947364,13.569407894736843
-84.9,307,2673.923839,337.3472311937473,363.07182184067995,726.7359896334222,1036.8945134498235,1160.3191378879349,0.9220064724919095,6.849190938511328
-15.8,303,2716.45097,357.8662876861961,356.4975522141885,592.7071709732202,646.6174271266686,780.8914809455687,0.121311475409836,5.27737704918033
-70.1,304,2759.506125,359.2926669460962,347.13983027358665,704.7683510865459,983.0927098974572,974.5182371671274,0.368954248366013,9.925163398692808
-58.1,305,2801.493254,353.86739962453396,346.8021130054189,729.1900015396677,838.4101367358099,1077.0813149539745,0.3648208469055372,7.563517915309448
-26.4,302,2844.350954,365.3552568802363,397.490434791985,666.0265393766866,793.672992790518,961.0724961096856,0.22697368421052636,5.003947368421054
-7.7,303,2886.701436,344.890362772587,348.58744647028124,670.401330681855,711.4649389534147,796.4962509696162,0.16885245901639362,5.810819672131148
-30.9,302,2932.144281,368.0840736430234,346.4438084607741,506.88843303676725,875.5600863075192,965.4966052780615,0.11249999999999999,5.602960526315788
-40.5,304,2965.080076,410.1955391016581,353.034584053505,696.2903980119281,907.8467711897424,1149.6147114744622,0.4179738562091503,11.41307189542484
-31.0,304,2999.621186,377.53603026463395,347.3163007688769,562.5243643005169,608.963132832828,800.9377972812946,0.09215686274509793,9.090196078431376
-20.5,306,3034.309089,366.5717114777258,335.6470631059379,648.3849371603917,784.9254511434292,888.1046521153894,0.18928571428571456,6.599350649350651
-18.6,305,3074.933032,372.3701630743751,357.448810996366,664.9311530195904,676.3691749148696,958.7171468827349,0.1879478827361566,6.565146579804564
