#{"t_start": 1678670363.7781165, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-248.294824,302,1363.308933,416.79157599624796,337.71564918196304,0.0,0.0,0.0,-33.29482399100727,-23442.619145813354
-251.636465,302,1386.616654,394.68132216119466,338.86752413846494,0.0,0.0,0.0,-34.63646477750715,-23429.55827295514
-236.50597,302,1410.151163,333.28488976945687,336.76151355293445,0.0,0.0,0.0,-31.505969609007437,-23435.980871224263
-435.037248,318,1433.885821,347.8575717503923,352.32571711192736,1000.6929516397922,1129.7053226781718,1326.371872532093,-274.63724768331394,-931.0939192482258
-246.391029,315,1457.802284,355.74118470948054,346.72352645534977,696.8863320308012,800.4914278189833,1086.5422261193114,-161.19102896200437,-1102.0948963857468
-382.835579,320,1481.575394,373.63124068424764,339.6528751098173,928.4248965785031,1192.776126426044,1100.214007245141,-232.03557874687343,-962.9014873427955
-313.435519,309,1512.87198,357.69042557477326,328.9240235503818,806.1711400381685,1021.2107187588889,1274.0437690472736,-211.13551927599445,-995.556027202644
-583.957457,330,1537.091977,399.1497814561455,368.91057096463516,1336.3670628077402,1240.3652251774674,1235.1839875159549,-337.5574572974275,-1093.0474532111368
-107.359463,306,1560.3506,378.6102182196313,344.65062754766666,612.0780131988446,858.1950535441536,850.1369164909054,-88.75946330004923,-1083.6514420398537
-259.237853,317,1594.701594,356.7107905245963,338.04560837516203,726.8751169033031,915.1262103206498,1053.4023900628717,-179.4378529392383,-899.387577725829
-215.79574,311,1617.838325,388.4445959466001,335.8716946520727,653.6142410805593,894.0340205297775,994.2352949617332,-152.09574016744588,-1600.0475194602589
-211.572799,305,1640.46884,351.91862806775436,338.5374328582428,717.2091708041061,940.5108203738731,917.9829171014653,-153.97279924719248,-919.2322304776462
-183.198985,304,1674.698852,357.5423928669895,356.35988863866186,768.8269489040521,747.2055737873276,830.3380443181029,-120.29898482958409,-1175.581283471714
-361.870857,313,1697.699458,369.47999635115616,346.5264329286849,841.3656297732066,990.6016645233032,1111.510526000105,-238.17085742953003,-905.3929113041816
-119.930058,302,1720.373634,353.4381485106935,351.91883210752843,618.9094519663583,769.0771982321704,975.9639510782257,-88.93005836062007,-1034.214692561264
-2327.101103,352,1760.510883,408.98096413680986,350.6627729553656,4643.106314577335,0.0,0.0,-1097.9011034454707,-27401.63999627833
-2292.058926,352,1786.465462,408.98096413680986,350.10882607154906,4282.485026051541,0.0,0.0,-1078.4589263586086,-27417.69207217081
-2327.101103,352,1812.33874,408.98096413680986,350.6627729553656,4643.106314577335,0.0,0.0,-1097.9011034454707,-27401.63999627833
-180.54008,310,1835.233892,371.7418217766536,322.9645303537027,793.5065989839337,836.2481793675851,986.9437340654541,-145.84008000552174,-1090.0587584699133
-102.640999,304,1858.059302,358.14190670911546,323.8359741018241,598.6057702953051,781.887179022041,873.149600789371,-89.64099853667626,-1265.7068499654692
-94.778701,304,1880.732903,368.4770740978343,347.49809185226917,568.449135393212,857.6413690469883,774.2436160201044,-84.57870076401831,-1174.4823038264228
-395.054213,307,1914.110817,358.38921318016276,334.8152014024359,1113.1035067540497,1317.4515914905585,1161.6336322526176,-266.55421316608283,-1165.2895456314036
-188.718837,304,1936.575843,360.3747366026727,326.7030144506281,790.701163688163,959.1015709881555,948.4649628321943,-134.3188370363758,-930.0104120399633
-641.520547,314,1959.315329,389.4356759191286,357.92782199195625,1163.5357700418326,1499.8546762614271,1238.1045498137614,-412.12054669605516,-1037.9869723524428
-459.886386,310,1994.230022,358.0365585781403,323.3214620117087,1010.0398412235812,1013.3257041132666,1401.3320362978354,-289.9863856668828,-980.7777969662585
-461.740623,319,2017.628902,352.68260158657364,330.7897697007644,1032.5473216944226,1184.977084917481,1093.4502009672642,-303.7406229627818,-1061.7879165692846
-359.228688,311,2040.439074,371.17881755909974,325.2709081168189,985.9574065688281,1107.9369455222695,1295.164429390064,-254.9286877796657,-868.0506675761308
-138.233396,310,2074.586725,355.4815899787134,350.9853664361748,671.9192314746164,735.2291860148728,872.9220479896725,-108.93339621951682,-1116.5141836787343
-337.165658,317,2098.434623,382.78039490676,329.59759252092897,962.5729253315342,891.8682448298617,1004.878319687689,-219.26565777162548,-1274.922409852787
-169.104551,311,2121.735901,363.26587578933845,339.3474462358623,673.36137624737,808.1916506952498,931.597053579908,-128.40455133287114,-1001.1089357492389
-1595.113741,352,2160.952441,380.05762550792514,336.8508018263325,3552.6864203886257,0.0,0.0,-759.11374134242,-26280.311281725415
-1879.449524,352,2187.326392,392.763922946526,360.4234221197414,3395.6410438804814,0.0,0.0,-910.2495236109677,-27114.704857893863
-1504.512849,348,2213.604979,405.21947729274564,334.0832074808538,2819.4398006510132,0.0,0.0,-729.1128491506337,-25784.8001570004
-143.060448,303,2237.520785,365.2843967728513,319.0715298927836,727.6120473176127,818.0959058778852,869.7743853656657,-105.66044840906223,-1077.9619609505983
-297.962627,306,2260.267294,389.56484073227455,356.1538198346059,780.5340992470038,1216.1050546681035,1062.6612851721386,-201.76262718362892,-970.5312129738271
-158.358828,306,2284.318293,387.1526540143584,323.27520428306883,701.8732932188664,763.6498025959833,785.0871074572241,-116.95882816763303,-1098.9639080005588
-244.415046,309,2319.225106,358.4322379645165,341.0379162751141,751.8945278766977,818.10127031038,1060.0018036446422,-170.21504633758755,-1069.086766806493
-84.862802,303,2342.919963,363.2038680190952,322.8597807310568,629.9304044481977,708.9221583673321,867.7903193447381,-71.26280186102468,-1162.263222064626
-101.598982,304,2367.128471,361.1282344977697,333.140119937426,581.4771951377102,777.3282653416942,887.7587467585731,-82.59898192505494,-1022.1986281253448
-135.843932,305,2403.404607,374.2220195079952,317.3483280499859,634.5647631391015,761.1557748693086,988.3659491406455,-97.24393219756168,-1228.3542805701468
-183.758408,303,2426.230586,382.7829682830621,333.2258676343796,767.3580559202258,779.2169968133489,757.9601969414595,-123.95840823391795,-1238.5447735572202
-130.204273,305,2449.463942,370.42439814652096,335.079603675221,642.2980960168234,764.0991586975167,835.9904443176804,-96.10427292510707,-970.6260634539444
-70.841727,304,2486.646883,357.0014123259435,334.2767107834326,501.9715840285529,690.7821553686135,793.0029891801397,-49.841727024505715,-1375.3302228793332
-183.743647,303,2509.838581,372.58927637105893,325.7765869430434,714.8519535840103,969.7979189502532,971.8153540065683,-138.94364657311766,-1192.6778732869234
-146.24718,303,2532.783854,336.2812955291313,331.40012009402443,705.3456081026131,985.604976952751,844.4849922574218,-103.8471797760048,-833.8473929011528
-327.600424,313,2572.367844,385.9322160213669,338.81627505417845,1131.0713593812661,0.0,0.0,-128.70042396513838,-24149.41104019658
-545.520583,327,2597.416466,398.77110962359234,338.8513232761098,1764.9944111547936,0.0,0.0,-262.52058257998397,-25237.625133113062
-1541.832081,343,2623.322307,383.14948013955507,341.20871031958376,3030.8985804849603,0.0,0.0,-744.1320808154148,-25055.88719250691
-93.973403,307,2646.594127,371.130026149712,324.41125532709526,580.864529632102,796.7156513601562,851.0624176561705,-77.57340266771334,-853.972107033196
-113.416805,303,2669.514774,384.92873623092004,327.50366529977174,692.3876743139751,816.8401911065401,898.9564025351245,-87.21680458953888,-745.2443574113423
-220.933496,305,2692.070484,365.1453711593502,346.7192697726493,745.0690610717058,974.9363331444841,1085.377172321689,-167.83349640291283,-764.2083558769141
-122.190045,304,2726.102635,378.4140971989286,333.08482666152224,583.5433708757141,860.6068354791962,1001.3685200932806,-98.9900447820222,-929.8490676300667
